tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,dt_start_date,dt_starting_time,dt_starttime
313,2021-02-22 05:03:45.7470,2021-02-22 05:08:59.2580,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,440,E 45 St & 3 Ave,40.75255434,-73.97282625,47635,Subscriber,1992,2,2021-02-22,05:03:45.747000,2021-02-22 05:03:45.747
421,2021-02-22 05:04:44.1280,2021-02-22 05:11:46.0810,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,35624,Subscriber,1995,1,2021-02-22,05:04:44.128000,2021-02-22 05:04:44.128
98,2021-02-22 05:05:47.5720,2021-02-22 05:07:26.3550,239,Willoughby St & Fleet St,40.69196566,-73.9813018,3917,Willoughby St & Ashland Pl,40.69178,-73.97877,49301,Customer,1969,0,2021-02-22,05:05:47.572000,2021-02-22 05:05:47.572
182,2021-02-22 05:05:51.9910,2021-02-22 05:08:53.9950,480,W 53 St & 10 Ave,40.76669671,-73.99061728,469,Broadway & W 53 St,40.76344058,-73.98268129,49316,Customer,1969,0,2021-02-22,05:05:51.991000,2021-02-22 05:05:51.991
305,2021-02-22 05:06:08.0260,2021-02-22 05:11:13.3830,307,Canal St & Rutgers St,40.71427487,-73.98990025,265,Stanton St & Chrystie St,40.72229346,-73.99147535,35872,Subscriber,1967,2,2021-02-22,05:06:08.026000,2021-02-22 05:06:08.026
104,2021-02-22 05:06:50.5370,2021-02-22 05:08:35.2780,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,37461,Customer,1969,0,2021-02-22,05:06:50.537000,2021-02-22 05:06:50.537
1728,2021-02-22 05:07:50.6470,2021-02-22 05:36:38.9790,3934,St Nicholas Ave & E 134 St,40.816234,-73.948222,3141,1 Ave & E 68 St,40.76500525,-73.95818491,42446,Customer,1969,0,2021-02-22,05:07:50.647000,2021-02-22 05:07:50.647
148,2021-02-22 05:08:52.9050,2021-02-22 05:11:21.4080,3549,Grand Ave & Bergen St,40.678045000000004,-73.962408,3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,47501,Customer,1969,0,2021-02-22,05:08:52.905000,2021-02-22 05:08:52.905
652,2021-02-22 05:08:55.3290,2021-02-22 05:19:47.9940,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,3328,W 100 St & Manhattan Ave,40.795,-73.9645,39930,Customer,1969,0,2021-02-22,05:08:55.329000,2021-02-22 05:08:55.329
158,2021-02-22 05:09:26.0740,2021-02-22 05:12:04.9450,361,Allen St & Hester St,40.71605866,-73.99190759,331,Pike St & Monroe St,40.71173107,-73.99193043,46920,Customer,1969,0,2021-02-22,05:09:26.074000,2021-02-22 05:09:26.074
271,2021-02-22 05:09:44.7940,2021-02-22 05:14:16.7810,3744,1 Ave & E 5 St,40.725864,-73.986389,3812,University Pl & E 14 St,40.734814,-73.992085,26057,Customer,1969,0,2021-02-22,05:09:44.794000,2021-02-22 05:09:44.794
266,2021-02-22 05:09:46.5830,2021-02-22 05:14:12.8630,302,Avenue D & E 3 St,40.72082834,-73.97793172,311,Norfolk St & Broome St,40.7172274,-73.98802084,47758,Subscriber,1971,1,2021-02-22,05:09:46.583000,2021-02-22 05:09:46.583
598,2021-02-22 05:10:01.1120,2021-02-22 05:19:59.8300,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,4014,Riverside Dr & W 148 St,40.829114000000004,-73.95042600000001,37266,Customer,1969,0,2021-02-22,05:10:01.112000,2021-02-22 05:10:01.112
217,2021-02-22 05:10:03.7360,2021-02-22 05:13:41.0240,469,Broadway & W 53 St,40.76344058,-73.98268129,423,W 54 St & 9 Ave,40.76584941,-73.98690506,37398,Customer,1969,0,2021-02-22,05:10:03.736000,2021-02-22 05:10:03.736
1897,2021-02-22 05:10:13.9000,2021-02-22 05:41:51.4110,3917,Willoughby St & Ashland Pl,40.69178,-73.97877,3901,Stanhope St & Fairview Ave,40.70998,-73.91116,49301,Customer,1969,0,2021-02-22,05:10:13.900000,2021-02-22 05:10:13.900
776,2021-02-22 05:10:27.1330,2021-02-22 05:23:23.7790,127,Barrow St & Hudson St,40.73172428,-74.00674436,519,Pershing Square North,40.751872999999996,-73.97770600000001,29632,Customer,1969,0,2021-02-22,05:10:27.133000,2021-02-22 05:10:27.133
2619,2021-02-22 05:10:41.3940,2021-02-22 05:54:21.0420,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,3731,W 47 St & 6 Ave,40.758396999999995,-73.98255,48495,Customer,1969,0,2021-02-22,05:10:41.394000,2021-02-22 05:10:41.394
291,2021-02-22 05:11:00.1360,2021-02-22 05:15:52.0960,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,4236,W 54 St & 11 Ave,40.768333,-73.992573,50095,Customer,1969,0,2021-02-22,05:11:00.136000,2021-02-22 05:11:00.136
954,2021-02-22 05:11:43.9620,2021-02-22 05:27:38.3860,3995,5 Ave & E 135 St,40.812191,-73.937838,4065,Wadsworth Ave & W 179 St,40.848467,-73.936064,48175,Customer,1969,0,2021-02-22,05:11:43.962000,2021-02-22 05:11:43.962
334,2021-02-22 05:12:18.7720,2021-02-22 05:17:53.5610,3812,University Pl & E 14 St,40.734814,-73.992085,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,37099,Customer,1969,0,2021-02-22,05:12:18.772000,2021-02-22 05:12:18.772
889,2021-02-22 05:13:09.9320,2021-02-22 05:27:59.3870,2008,Little West St & 1 Pl,40.70569254,-74.01677685,435,W 21 St & 6 Ave,40.74173969,-73.99415556,36081,Customer,1969,0,2021-02-22,05:13:09.932000,2021-02-22 05:13:09.932
318,2021-02-22 05:13:22.8710,2021-02-22 05:18:41.3950,3080,S 4 St & Rodney St,40.709340000000005,-73.95608,532,S 5 Pl & S 5 St,40.710451,-73.960876,29565,Customer,1969,0,2021-02-22,05:13:22.871000,2021-02-22 05:13:22.871
321,2021-02-22 05:13:24.3160,2021-02-22 05:18:46.0020,3080,S 4 St & Rodney St,40.709340000000005,-73.95608,532,S 5 Pl & S 5 St,40.710451,-73.960876,31951,Customer,1969,0,2021-02-22,05:13:24.316000,2021-02-22 05:13:24.316
390,2021-02-22 05:13:33.5900,2021-02-22 05:20:03.6510,450,W 49 St & 8 Ave,40.76227205,-73.98788205,519,Pershing Square North,40.751872999999996,-73.97770600000001,48516,Customer,1969,0,2021-02-22,05:13:33.590000,2021-02-22 05:13:33.590
791,2021-02-22 05:14:11.9450,2021-02-22 05:27:22.9930,261,Johnson St & Gold St,40.69474881,-73.98362464,304,Broadway & Battery Pl,40.70463334,-74.01361706,42991,Subscriber,1983,1,2021-02-22,05:14:11.945000,2021-02-22 05:14:11.945
1080,2021-02-22 05:14:35.6990,2021-02-22 05:32:36.1390,467,Dean St & 4 Ave,40.68312489,-73.97895137,3407,Union St & Nevins St,40.67909799721684,-73.98765474557877,29362,Customer,1969,0,2021-02-22,05:14:35.699000,2021-02-22 05:14:35.699
458,2021-02-22 05:14:54.8290,2021-02-22 05:22:32.9160,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,3671,E 81 St & 2 Ave,40.77477944895728,-73.95427465438844,29397,Customer,1969,0,2021-02-22,05:14:54.829000,2021-02-22 05:14:54.829
1802,2021-02-22 05:15:25.9320,2021-02-22 05:45:28.5930,3375,3 Ave & E 72 St,40.7699426,-73.96060712,3375,3 Ave & E 72 St,40.7699426,-73.96060712,27502,Customer,1969,0,2021-02-22,05:15:25.932000,2021-02-22 05:15:25.932
1289,2021-02-22 05:15:32.9330,2021-02-22 05:37:02.8620,3501,E 118 St & Madison Ave,40.801486600000004,-73.9442507,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,34324,Customer,1969,0,2021-02-22,05:15:32.933000,2021-02-22 05:15:32.933
1956,2021-02-22 05:15:40.4580,2021-02-22 05:48:17.0360,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,3067,Broadway & Whipple St,40.7016657,-73.9437303,46944,Subscriber,1983,1,2021-02-22,05:15:40.458000,2021-02-22 05:15:40.458
399,2021-02-22 05:16:14.6100,2021-02-22 05:22:53.9210,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798982,37355,Customer,1969,0,2021-02-22,05:16:14.610000,2021-02-22 05:16:14.610
1702,2021-02-22 05:17:01.0040,2021-02-22 05:45:23.6100,3831,Broadway & Hancock St,40.68663,-73.9168,2000,Front St & Washington St,40.70255088,-73.98940236,28418,Customer,1969,0,2021-02-22,05:17:01.004000,2021-02-22 05:17:01.004
166,2021-02-22 05:17:31.3780,2021-02-22 05:20:18.2020,358,Christopher St & Greenwich St,40.73291553,-74.00711384,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,38956,Customer,1969,0,2021-02-22,05:17:31.378000,2021-02-22 05:17:31.378
179,2021-02-22 05:17:57.7650,2021-02-22 05:20:57.5870,4045,West End Ave & W 60 St,40.77237,-73.99005,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,46596,Customer,1969,0,2021-02-22,05:17:57.765000,2021-02-22 05:17:57.765
486,2021-02-22 05:19:32.3860,2021-02-22 05:27:38.6380,3799,6 Ave & W 34 St,40.74964,-73.98805,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,34308,Customer,1969,0,2021-02-22,05:19:32.386000,2021-02-22 05:19:32.386
432,2021-02-22 05:19:36.7050,2021-02-22 05:26:49.1770,312,Allen St & Stanton St,40.722055,-73.989111,295,Pike St & E Broadway,40.71406667,-73.99293911,18164,Subscriber,1961,1,2021-02-22,05:19:36.705000,2021-02-22 05:19:36.705
126,2021-02-22 05:20:08.7920,2021-02-22 05:22:15.6170,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,4121,1 Ave & E 39 St,40.74714,-73.97113,31486,Customer,1969,0,2021-02-22,05:20:08.792000,2021-02-22 05:20:08.792
148,2021-02-22 05:20:09.3470,2021-02-22 05:22:38.1680,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,402,Broadway & E 22 St,40.740343200000005,-73.98955109,48229,Customer,1969,0,2021-02-22,05:20:09.347000,2021-02-22 05:20:09.347
951,2021-02-22 05:20:23.1560,2021-02-22 05:36:14.4660,477,W 41 St & 8 Ave,40.75640548,-73.9900262,536,1 Ave & E 30 St,40.74144387,-73.97536082,42435,Customer,1969,0,2021-02-22,05:20:23.156000,2021-02-22 05:20:23.156
1310,2021-02-22 05:21:18.0630,2021-02-22 05:43:08.2270,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,3116,Huron St & Franklin St,40.732659999999996,-73.95826,37787,Customer,1969,0,2021-02-22,05:21:18.063000,2021-02-22 05:21:18.063
277,2021-02-22 05:22:22.8730,2021-02-22 05:27:00.4500,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3799,6 Ave & W 34 St,40.74964,-73.98805,33140,Customer,1969,0,2021-02-22,05:22:22.873000,2021-02-22 05:22:22.873
1216,2021-02-22 05:22:28.5320,2021-02-22 05:42:45.2010,3290,E 89 St & York Ave,40.7779453,-73.94604100000001,4120,E 39 St & Lexington Ave,40.74949854602521,-73.97729203113158,39311,Subscriber,1971,2,2021-02-22,05:22:28.532000,2021-02-22 05:22:28.532
712,2021-02-22 05:22:36.7980,2021-02-22 05:34:29.1300,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3906,West St & Liberty St,40.711444,-74.014847,44142,Customer,1969,0,2021-02-22,05:22:36.798000,2021-02-22 05:22:36.798
640,2021-02-22 05:22:48.8690,2021-02-22 05:33:29.5920,477,W 41 St & 8 Ave,40.75640548,-73.9900262,528,2 Ave & E 31 St,40.74290902,-73.97706058,32029,Customer,1969,0,2021-02-22,05:22:48.869000,2021-02-22 05:22:48.869
3128,2021-02-22 05:22:55.2930,2021-02-22 06:15:03.4720,479,9 Ave & W 45 St,40.76019252,-73.9912551,3304,6 Ave & 9 St,40.668127,-73.98377641,49548,Customer,1969,0,2021-02-22,05:22:55.293000,2021-02-22 05:22:55.293
134,2021-02-22 05:23:01.8460,2021-02-22 05:25:16.7060,3593,31 St & Broadway,40.761584,-73.925921,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,36898,Customer,1969,0,2021-02-22,05:23:01.846000,2021-02-22 05:23:01.846
399,2021-02-22 05:23:16.7630,2021-02-22 05:29:56.6000,477,W 41 St & 8 Ave,40.75640548,-73.9900262,512,W 29 St & 9 Ave,40.750072700000004,-73.99839279,29966,Customer,1969,0,2021-02-22,05:23:16.763000,2021-02-22 05:23:16.763
327,2021-02-22 05:23:35.2760,2021-02-22 05:29:02.4630,3914,West End Ave & W 78 St,40.783786,-73.981687,422,W 59 St & 10 Ave,40.770513,-73.988038,49572,Customer,1969,0,2021-02-22,05:23:35.276000,2021-02-22 05:23:35.276
699,2021-02-22 05:23:42.4790,2021-02-22 05:35:21.7470,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,3898,E 63 St & 3 Ave,40.763954,-73.9646,48543,Customer,1969,0,2021-02-22,05:23:42.479000,2021-02-22 05:23:42.479
124,2021-02-22 05:23:42.4890,2021-02-22 05:25:47.0120,3081,Graham Ave & Grand St,40.711863,-73.944024,3454,Leonard St & Maujer St,40.71036854235229,-73.94705951213838,46132,Subscriber,1976,0,2021-02-22,05:23:42.489000,2021-02-22 05:23:42.489
348,2021-02-22 05:23:44.9590,2021-02-22 05:29:33.7470,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,37804,Customer,1969,0,2021-02-22,05:23:44.959000,2021-02-22 05:23:44.959
164,2021-02-22 05:23:51.1330,2021-02-22 05:26:35.2960,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,49675,Customer,1969,0,2021-02-22,05:23:51.133000,2021-02-22 05:23:51.133
588,2021-02-22 05:24:32.5290,2021-02-22 05:34:20.9360,477,W 41 St & 8 Ave,40.75640548,-73.9900262,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,26575,Customer,1969,0,2021-02-22,05:24:32.529000,2021-02-22 05:24:32.529
211,2021-02-22 05:25:10.5370,2021-02-22 05:28:42.0540,462,W 22 St & 10 Ave,40.74691959,-74.00451887,435,W 21 St & 6 Ave,40.74173969,-73.99415556,47612,Customer,1969,0,2021-02-22,05:25:10.537000,2021-02-22 05:25:10.537
250,2021-02-22 05:25:24.6600,2021-02-22 05:29:35.1380,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306,49389,Customer,1969,0,2021-02-22,05:25:24.660000,2021-02-22 05:25:24.660
467,2021-02-22 05:25:26.6300,2021-02-22 05:33:13.9930,325,E 19 St & 3 Ave,40.73624527,-73.98473765,492,W 33 St & 7 Ave,40.75019995,-73.99093085,27757,Customer,1969,0,2021-02-22,05:25:26.630000,2021-02-22 05:25:26.630
131,2021-02-22 05:25:27.3070,2021-02-22 05:27:38.5600,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3305,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,35900,Customer,1969,0,2021-02-22,05:25:27.307000,2021-02-22 05:25:27.307
1071,2021-02-22 05:25:45.8370,2021-02-22 05:43:37.0360,487,E 20 St & FDR Drive,40.73314259,-73.97573881,525,W 34 St & 11 Ave,40.75594159,-74.0021163,46435,Customer,1969,0,2021-02-22,05:25:45.837000,2021-02-22 05:25:45.837
294,2021-02-22 05:25:49.8820,2021-02-22 05:30:44.2910,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,36242,Customer,1969,0,2021-02-22,05:25:49.882000,2021-02-22 05:25:49.882
874,2021-02-22 05:26:34.8400,2021-02-22 05:41:09.3150,3454,Leonard St & Maujer St,40.71036854235229,-73.94705951213838,3804,Front St & Jay St,40.702461,-73.98684200000001,48623,Subscriber,1976,0,2021-02-22,05:26:34.840000,2021-02-22 05:26:34.840
838,2021-02-22 05:26:38.5400,2021-02-22 05:40:37.0660,3605,31 Ave & Crescent St,40.765834600000005,-73.9265474,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,36823,Customer,1969,0,2021-02-22,05:26:38.540000,2021-02-22 05:26:38.540
530,2021-02-22 05:26:50.6180,2021-02-22 05:35:40.9600,474,5 Ave & E 29 St,40.7451677,-73.98683077,504,1 Ave & E 16 St,40.73221853,-73.98165557,31455,Customer,1969,0,2021-02-22,05:26:50.618000,2021-02-22 05:26:50.618
372,2021-02-22 05:26:59.1830,2021-02-22 05:33:11.4690,3798,W 40 St & 5 Ave,40.752269,-73.982079,490,8 Ave & W 33 St,40.751551,-73.993934,29186,Customer,1969,0,2021-02-22,05:26:59.183000,2021-02-22 05:26:59.183
775,2021-02-22 05:27:00.4480,2021-02-22 05:39:56.1110,478,11 Ave & W 41 St,40.76030096,-73.99884222,4240,E 44 St & Lexington Ave,40.752643,-73.97499599999999,39680,Customer,1969,0,2021-02-22,05:27:00.448000,2021-02-22 05:27:00.448
313,2021-02-22 05:27:03.9470,2021-02-22 05:32:17.5290,3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,42373,Customer,1969,0,2021-02-22,05:27:03.947000,2021-02-22 05:27:03.947
127,2021-02-22 05:27:13.1560,2021-02-22 05:29:21.0580,492,W 33 St & 7 Ave,40.75019995,-73.99093085,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,33843,Customer,1969,0,2021-02-22,05:27:13.156000,2021-02-22 05:27:13.156
842,2021-02-22 05:27:33.1400,2021-02-22 05:41:35.8580,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,43692,Subscriber,1994,2,2021-02-22,05:27:33.140000,2021-02-22 05:27:33.140
323,2021-02-22 05:27:40.1510,2021-02-22 05:33:03.5780,3799,6 Ave & W 34 St,40.74964,-73.98805,536,1 Ave & E 30 St,40.74144387,-73.97536082,25424,Customer,1969,0,2021-02-22,05:27:40.151000,2021-02-22 05:27:40.151
354,2021-02-22 05:27:48.8280,2021-02-22 05:33:43.0800,492,W 33 St & 7 Ave,40.75019995,-73.99093085,536,1 Ave & E 30 St,40.74144387,-73.97536082,48347,Customer,1969,0,2021-02-22,05:27:48.828000,2021-02-22 05:27:48.828
950,2021-02-22 05:27:57.0030,2021-02-22 05:43:47.0900,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,316,Fulton St & William St,40.70955958,-74.00653609,49602,Subscriber,1998,1,2021-02-22,05:27:57.003000,2021-02-22 05:27:57.003
945,2021-02-22 05:28:39.1450,2021-02-22 05:44:24.6450,3305,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,422,W 59 St & 10 Ave,40.770513,-73.988038,47853,Customer,1969,0,2021-02-22,05:28:39.145000,2021-02-22 05:28:39.145
1145,2021-02-22 05:28:50.1600,2021-02-22 05:47:56.1350,3298,Warren St & Court St,40.686371,-73.99383324,3906,West St & Liberty St,40.711444,-74.014847,48882,Subscriber,1959,1,2021-02-22,05:28:50.160000,2021-02-22 05:28:50.160
283,2021-02-22 05:28:50.9620,2021-02-22 05:33:34.0120,3746,6 Ave & Broome St,40.72430832160217,-74.00473035871983,3435,Grand St & Elizabeth St,40.718821999999996,-73.99596,48114,Subscriber,1994,2,2021-02-22,05:28:50.962000,2021-02-22 05:28:50.962
478,2021-02-22 05:28:53.2280,2021-02-22 05:36:52.1180,492,W 33 St & 7 Ave,40.75019995,-73.99093085,519,Pershing Square North,40.751872999999996,-73.97770600000001,28121,Customer,1969,0,2021-02-22,05:28:53.228000,2021-02-22 05:28:53.228
674,2021-02-22 05:28:59.8840,2021-02-22 05:40:14.4540,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3141,1 Ave & E 68 St,40.76500525,-73.95818491,49871,Customer,1969,0,2021-02-22,05:28:59.884000,2021-02-22 05:28:59.884
517,2021-02-22 05:29:15.0880,2021-02-22 05:37:52.3280,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,34733,Customer,1969,0,2021-02-22,05:29:15.088000,2021-02-22 05:29:15.088
934,2021-02-22 05:29:51.2420,2021-02-22 05:45:25.5160,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,3141,1 Ave & E 68 St,40.76500525,-73.95818491,48712,Customer,1969,0,2021-02-22,05:29:51.242000,2021-02-22 05:29:51.242
373,2021-02-22 05:29:51.5960,2021-02-22 05:36:04.6950,490,8 Ave & W 33 St,40.751551,-73.993934,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,43654,Customer,1969,0,2021-02-22,05:29:51.596000,2021-02-22 05:29:51.596
416,2021-02-22 05:30:00.9040,2021-02-22 05:36:57.0370,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,4120,E 39 St & Lexington Ave,40.74949854602521,-73.97729203113158,37063,Customer,1969,0,2021-02-22,05:30:00.904000,2021-02-22 05:30:00.904
160,2021-02-22 05:30:12.6840,2021-02-22 05:32:53.3490,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3785,W 42 St & 6 Ave,40.75492,-73.98455,28552,Customer,1969,0,2021-02-22,05:30:12.684000,2021-02-22 05:30:12.684
509,2021-02-22 05:30:38.0810,2021-02-22 05:39:07.4290,400,Pitt St & Stanton St,40.71926081,-73.98178024,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,36126,Subscriber,1938,1,2021-02-22,05:30:38.081000,2021-02-22 05:30:38.081
366,2021-02-22 05:30:52.4080,2021-02-22 05:36:58.9810,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,313,Washington Ave & Park Ave,40.69610226,-73.96751037,35624,Customer,1969,0,2021-02-22,05:30:52.408000,2021-02-22 05:30:52.408
417,2021-02-22 05:30:54.3290,2021-02-22 05:37:51.4480,229,Great Jones St,40.72743423,-73.99379025,3744,1 Ave & E 5 St,40.725864,-73.986389,45153,Customer,1969,0,2021-02-22,05:30:54.329000,2021-02-22 05:30:54.329
293,2021-02-22 05:30:58.3070,2021-02-22 05:35:52.1400,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,32915,Customer,1969,0,2021-02-22,05:30:58.307000,2021-02-22 05:30:58.307
1250,2021-02-22 05:31:40.9430,2021-02-22 05:52:31.3100,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,504,1 Ave & E 16 St,40.73221853,-73.98165557,36974,Customer,1969,0,2021-02-22,05:31:40.943000,2021-02-22 05:31:40.943
201,2021-02-22 05:31:44.2880,2021-02-22 05:35:05.8020,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,3671,E 81 St & 2 Ave,40.77477944895728,-73.95427465438844,39050,Customer,1969,0,2021-02-22,05:31:44.288000,2021-02-22 05:31:44.288
415,2021-02-22 05:31:49.5670,2021-02-22 05:38:45.0200,492,W 33 St & 7 Ave,40.75019995,-73.99093085,4120,E 39 St & Lexington Ave,40.74949854602521,-73.97729203113158,30784,Customer,1969,0,2021-02-22,05:31:49.567000,2021-02-22 05:31:49.567
1597,2021-02-22 05:32:07.2360,2021-02-22 05:58:44.3100,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,4055,W 165 St & Fort Washington Ave,40.84004,-73.942939,46163,Customer,1969,0,2021-02-22,05:32:07.236000,2021-02-22 05:32:07.236
377,2021-02-22 05:32:26.6600,2021-02-22 05:38:44.5760,505,6 Ave & W 33 St,40.74901271,-73.98848395,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,41203,Customer,1969,0,2021-02-22,05:32:26.660000,2021-02-22 05:32:26.660
291,2021-02-22 05:32:43.4090,2021-02-22 05:37:34.4470,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,44221,Subscriber,1987,1,2021-02-22,05:32:43.409000,2021-02-22 05:32:43.409
792,2021-02-22 05:32:45.2040,2021-02-22 05:45:57.2130,403,E 2 St & 2 Ave,40.72502876,-73.99069656,462,W 22 St & 10 Ave,40.74691959,-74.00451887,35612,Subscriber,1955,2,2021-02-22,05:32:45.204000,2021-02-22 05:32:45.204
1099,2021-02-22 05:33:15.5670,2021-02-22 05:51:35.0900,532,S 5 Pl & S 5 St,40.710451,-73.960876,3241,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,29565,Customer,1969,0,2021-02-22,05:33:15.567000,2021-02-22 05:33:15.567
181,2021-02-22 05:33:30.4010,2021-02-22 05:36:31.8940,3096,Union Ave & N 12 St,40.71924,-73.95241999999999,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,46364,Subscriber,1969,1,2021-02-22,05:33:30.401000,2021-02-22 05:33:30.401
715,2021-02-22 05:33:36.1580,2021-02-22 05:45:31.1900,3575,Crescent St & 34 Ave,40.76108,-73.930562,3243,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,48268,Customer,1969,0,2021-02-22,05:33:36.158000,2021-02-22 05:33:36.158
89,2021-02-22 05:33:46.6350,2021-02-22 05:35:16.5770,3338,2 Ave & E 99 St,40.786258600000004,-73.94552579,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,43004,Customer,1969,0,2021-02-22,05:33:46.635000,2021-02-22 05:33:46.635
382,2021-02-22 05:34:27.6490,2021-02-22 05:40:50.6140,528,2 Ave & E 31 St,40.74290902,-73.97706058,492,W 33 St & 7 Ave,40.75019995,-73.99093085,37781,Subscriber,1981,1,2021-02-22,05:34:27.649000,2021-02-22 05:34:27.649
288,2021-02-22 05:35:00.8780,2021-02-22 05:39:49.4100,489,10 Ave & W 28 St,40.75066386,-74.00176802,334,W 20 St & 7 Ave,40.74238787,-73.99726235,37860,Customer,1969,0,2021-02-22,05:35:00.878000,2021-02-22 05:35:00.878
1236,2021-02-22 05:35:20.4370,2021-02-22 05:55:56.5240,477,W 41 St & 8 Ave,40.75640548,-73.9900262,545,E 23 St & 1 Ave,40.736502,-73.97809472,27990,Customer,1969,0,2021-02-22,05:35:20.437000,2021-02-22 05:35:20.437
251,2021-02-22 05:35:25.4100,2021-02-22 05:39:36.5750,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,4044,8 Ave & W 38 St,40.75461,-73.99176999999999,27009,Customer,1969,0,2021-02-22,05:35:25.410000,2021-02-22 05:35:25.410
84,2021-02-22 05:35:29.7600,2021-02-22 05:36:54.1360,3336,E 97 St & Madison Ave,40.787801,-73.953559,3345,Madison Ave & E 99 St,40.78948541553215,-73.9524292945862,40753,Customer,1969,0,2021-02-22,05:35:29.760000,2021-02-22 05:35:29.760
344,2021-02-22 05:35:35.9950,2021-02-22 05:41:20.5820,469,Broadway & W 53 St,40.76344058,-73.98268129,530,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,33923,Customer,1969,0,2021-02-22,05:35:35.995000,2021-02-22 05:35:35.995
223,2021-02-22 05:36:03.2530,2021-02-22 05:39:46.8750,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3336,E 97 St & Madison Ave,40.787801,-73.953559,47872,Customer,1969,0,2021-02-22,05:36:03.253000,2021-02-22 05:36:03.253
